brefeldin_A	inhibits	GEF	0.980218984718058
genistein	alleviates	cystic_fibrosis	0.9793559755309014
SFA	blocks	TLR4	0.9993941605665314
AZD6244	inhibits_cell_growth	glioma	0.9998260094172404
AITC	alleviates	TBI	0.9827621757856972
ALDH	role_in_disease_pathogenesis	hypertension	0.9992469335729804
MTA	increases_expression	PRMT5	0.9904490844430452
Has2	enhances	CD44	0.9117502805007353
cinnamic_acid	decreases_expression	AKR1C3	0.99999403701345
RIG-1	promotes_progression	colorectal_cancer	0.9972600748299288
zinc	transport,	RFP	0.9997495545649048
Slug	improper_regulation	leiomyosarcoma	0.999544053795988
IRS-2	activates	IGFBP-5	0.972164572922476
miR-30e	polymorphisms_alter_risk	schizophrenia	0.825150058692454
CXCL9	increases_expression	ZEB2	0.9995470106006132
peroxides	metabolism	DHP	0.9475764037466636
cepharanthine	decreases_expression	TNF-alpha	0.9711695563299488
annexin_V	overexpression	PKC	0.9666647157581332
okadaic_acid	increases_expression	FasL	0.9949153613689108
KIF3A	activates	DUSP26	0.7207962363304111
trifluoperazine	alleviates	glioblastoma	0.9993686567676064
IBU	suppresses	Oxidative_stress	0.9992191336105471
VIP	affects_expression	activin	0.9729360877146188
ketanserin	decreases_expression	c-fos	0.8651303628119537
miR-141	binds	SNHG15	0.6816250526283305
glucuronic_acid	transport,	H-2	0.9777520971823696
ganglioside_GD3	inhibits_cell_growth	melanoma	0.8770286005385343
CNTF	production	BDNF	0.8724512457759566
FBXW7	activates	Myf5	0.9990221050009588
myostatin	activates	FSTL3	0.9981574573517644
DINE	improper_regulation	nerve_injury	0.554347041140413
dipyridamole	decreases_expression	MRP	0.8651303628119537
enoxacin	role_in_disease_pathogenesis	middle_ear_effusion	0.6895855343560299
succinate	role_in_disease_pathogenesis	Fabry_disease	0.999844830513933
MMP-28	improper_regulation	glioma	0.554347041140413
sertraline	treatment	hypertension	0.9940178189778556
morusin	affects_expression	STAT3	0.5401768144771772
CBP	enhances	HS2	0.9117502805007353
cystatin_A	promotes_progression	systemic_candidiasis	0.8713939068406562
miR-19a	increases_expression	miR-122	0.9949107577818288
HES3	regulates	GFAP	0.999957566686432
NMDA	side_effect	leukoencephalopathy	0.9947461954198652
PEBP4	enhances	ER	0.9991772345823792
chalcones	inhibits_cell_growth	rhabdomyosarcoma	0.9999966540272546
mL-1	same_complex	ADI	0.9535713419728294
lactacystin	treatment	hyperthermia	0.8332222888628461
capsazepine	progression_biomarker	diabetes	0.998603683748694
progesterone	increases_expression	SOX4	0.977307258385748
FasL	therapeutic_effect	TCC	0.7725878628630873
IRAK2	same_complex	ICAM-1	0.9249216912485976
OCT4	same_complex	GCAP	0.9986038337672184
TNFAIP3	promotes_progression	RA	0.9592388341559402
TSP-1	production	FGF8	0.6411166684668679
deltamethrin	affects_expression	AChE	0.9998318437792932
Tubastatin_A	alleviates	CKD	0.9923799653189924
MPD	overexpression	oral_leukoplakia	0.999691551920992
corticosteroids	suppresses	vasculitis	0.9994508422231648
SCN4A	role_in_disease_pathogenesis	toxicity	0.997498903793935
aldosterone	increases_expression	NDRG2	0.9973691303341896
YB-1	activates	YAP	0.9956621580811764
PEG	role_in_disease_pathogenesis	hypotonic	0.987646041254171
Aspm	polymorphisms_alter_risk	glioma	0.9900683022517418
SLC11A1	causal_mutation	infection	0.7905484145485543
glycosylphosphatidylinositol	increases_expression	ephrin-A5	0.9050728319177204
GIRK2	increases_expression	EN1	0.9998175918598576
COP1	diagnostic_biomarker	gastric_cancer	0.9972747066439293
miR-613	regulates	PFKFB2	0.8877129105285317
lutein	transport,	TTR	0.9993154491440728
potassium	inhibits	VAChT	0.993685793542324
SRIF	increases_expression	NHE8	0.994220527583858
nitrate	decreases_expression	CO2	0.947453566223736
guanine_nucleotide	transport,	EFA6A	0.9946333121051012
prostasin	overexpression	dysplasia	0.9969528067359208
BAs	activates	catalase	0.9994675053010952
miR-129-5p	improper_regulation	lung_cancer	0.8472282860340279
ATP	binds	CSB	0.995649405013202
PCB	increases_expression	CYP1A	0.9904490844430452
MBD3	activates	RbAp46	0.999070324675468
chenodeoxycholic_acid	treatment	constipation	0.9999937263011024
ASM	regulates	cathepsin_D	0.9998148364498856
miR-16	binds	MTA1	0.8313785536522408
Isl1	activates	POMC	0.9423532413540746
DEPTOR	promotes_progression	ESCC	0.8713939068406562
LGR4	drug_target	PTC	0.999996696042
Trp53	mutations_affecting_disease	leiomyosarcoma	0.8580213728323085
serine	transport,	MMAB	0.8100168633259631
